ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
35,New Mexico,NM,35001,Bernalillo County,35001000107,Census Tract 1.07; Bernalillo County; New Mexico,1.224330986408,2535,284,1299,199,1204,212,549,304,33,35,410,206,0,13,172,118,770,200,376,105,338,107,23,31,0,52,752,394,233,190,0,13,0,18,99,69,6,3,21.7,11.7,2.8,2.9,34.1,16.0,0.0,2.0,6.8,4.7,30.4,6.5,14.8,3.9,13.3,4.3,1.9,2.6,0.0,2.1,29.7,15.2,17.9,14.4,0.0,3.0,0.0,1.5,8.2,5.7,0.2,0.1,0.325,0.2413,0.7817,0.0,0.41,1.758,0.245,0.8856,0.1824,0.325,0.1567,0.0,1.5497,0.0833,0.0564,0.0564,0.0564,0.8985,0.0,0.0,0.7433,0.5008,2.1426,0.4317,5.5067,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,128,74,0,13,638,200,40,34,25,30,0,13,36,37,13,24,10.6,6.1,0.0,1.6,25.2,7.2,1.6,1.4,1.0,1.2,0.0,1.6,1.4,1.5,0.5,0.9
35,New Mexico,NM,35001,Bernalillo County,35001004602,Census Tract 46.02; Bernalillo County; New Mexico,4.70510847036,3879,674,1551,164,1395,181,829,269,92,70,289,120,284,168,163,140,804,168,1050,340,518,191,42,40,0,52,3084,692,0,18,266,101,31,36,82,75,7,2,21.4,5.9,5.8,4.7,20.7,8.2,11.2,6.0,4.2,3.7,20.7,4.4,27.1,5.9,13.4,4.7,3.0,2.8,0.0,1.4,79.5,11.3,0.0,1.2,17.2,6.5,2.2,2.6,5.9,5.4,0.2,0.0,0.315,0.5291,0.3983,0.4959,0.22,1.9583,0.315,0.6551,0.7678,0.3367,0.23,0.0,1.9896,0.2133,0.733,0.733,0.733,0.0,0.5757,0.4867,0.6267,0.5008,2.1899,0.4567,6.8708,0.3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2073,266,139,17,24,2988,685,0,13,27,31,0,13,45,44,7,12,19.1,9.7,0.4,0.6,77.0,5.5,0.0,1.0,0.7,0.8,0.0,1.0,1.2,1.2,0.2,0.3
35,New Mexico,NM,35001,Bernalillo County,35001004603,Census Tract 46.03; Bernalillo County; New Mexico,2.276185576192,3569,700,1292,149,1236,158,783,410,28,33,167,92,411,177,297,224,611,182,797,213,774,266,48,40,238,174,3206,716,0,18,173,114,65,70,36,46,69,12,22.1,10.7,1.9,2.3,13.5,7.2,16.8,8.2,8.4,6.3,17.1,6.2,22.3,4.5,21.8,6.1,3.9,3.2,7.0,4.9,89.8,9.6,0.0,1.4,13.4,8.8,5.3,5.6,2.9,3.9,1.9,0.5,0.3317,0.1464,0.1483,0.6783,0.52,1.8247,0.265,0.471,0.5174,0.795,0.3083,0.8342,2.9259,0.7867,0.8524,0.8524,0.8524,0.0,0.5042,0.765,0.4117,0.7745,2.4554,0.575,8.0584,0.5483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3859,153,90,13,7,3047,686,0,13,146,175,0,13,0,13,0,13,12.4,7.3,0.4,0.2,85.4,6.0,0.0,1.1,4.1,4.9,0.0,1.1,0.0,1.1,0.0,1.1
35,New Mexico,NM,35001,Bernalillo County,35001004604,Census Tract 46.04; Bernalillo County; New Mexico,3.047841311352,4816,817,1559,152,1442,163,1039,374,28,30,436,167,757,300,333,226,849,182,1004,438,891,482,140,77,371,202,4007,841,13,25,188,105,31,35,43,42,160,24,21.6,6.9,1.3,1.3,30.2,11.1,22.3,9.3,6.9,4.5,17.6,4.7,20.8,7.3,18.6,9.0,9.7,5.2,8.0,4.1,83.2,10.3,0.8,1.6,12.1,6.5,2.2,2.4,3.0,2.9,3.3,0.7,0.3217,0.0915,0.6933,0.8093,0.42,2.3358,0.4433,0.5008,0.4461,0.6633,0.755,0.864,3.2292,0.9167,0.7695,0.7695,0.7695,0.4992,0.5025,0.4867,0.4233,0.8624,2.7741,0.7267,9.1086,0.7133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3026,265,94,36,39,3848,755,0,13,0,13,0,13,53,56,70,102,18.4,6.6,0.7,0.8,79.9,5.0,0.0,0.8,0.0,0.8,0.0,0.8,1.1,1.2,1.5,2.1
35,New Mexico,NM,35001,Bernalillo County,35001004712,Census Tract 47.12; Bernalillo County; New Mexico,2.6842760850919998,6966,1017,2345,198,2241,234,2308,865,142,123,806,330,702,328,699,367,485,224,1759,503,858,297,220,161,627,377,6623,1029,0,26,162,112,21,39,0,19,0,19,33.1,11.4,4.1,3.6,36.0,14.2,15.7,6.2,10.1,4.7,7.0,3.3,25.3,5.2,12.4,4.4,9.8,7.1,9.6,5.6,95.1,5.0,0.0,1.1,6.9,4.7,0.9,1.7,0.0,1.8,0.0,0.3,0.5817,0.3627,0.8133,0.6484,0.61,3.0161,0.68,0.0597,0.6833,0.255,0.7617,0.8905,2.6502,0.5883,0.9237,0.9237,0.9237,0.0,0.4343,0.3217,0.0,0.0,0.756,0.04,7.346,0.4233,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2588,272,200,63,74,5596,1010,403,531,458,349,0,19,94,98,9,15,12.1,8.8,0.9,1.1,80.3,8.8,5.8,7.6,6.6,4.9,0.0,0.6,1.3,1.4,0.1,0.2
35,New Mexico,NM,35001,Bernalillo County,35001004713,Census Tract 47.13; Bernalillo County; New Mexico,1.090007258914,7853,1272,2260,263,2234,272,1950,944,133,85,847,266,745,300,901,537,632,202,2750,794,1083,318,233,156,127,123,7461,1282,0,26,84,87,142,116,33,36,0,19,25.0,11.4,4.0,2.8,37.9,11.0,16.7,6.9,11.5,5.9,8.0,2.9,35.0,6.2,13.8,5.1,10.4,6.9,1.8,1.7,95.0,5.5,0.0,1.2,3.7,3.7,6.4,5.1,1.5,1.7,0.0,0.2,0.3967,0.3511,0.8583,0.675,0.6633,2.9444,0.66,0.0896,0.9602,0.365,0.79,0.4842,2.689,0.6217,0.9204,0.9204,0.9204,0.0,0.3661,0.8067,0.2417,0.0,1.4145,0.1567,7.9683,0.52,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,2818,242,138,99,101,6998,1278,10,20,242,212,0,19,112,115,0,19,10.8,6.2,1.3,1.3,89.1,3.1,0.1,0.3,3.1,2.7,0.0,0.5,1.4,1.5,0.0,0.5
35,New Mexico,NM,35001,Bernalillo County,35001004715,Census Tract 47.15; Bernalillo County; New Mexico,21.948407960178,4358,844,1555,232,1388,233,1886,679,86,55,621,272,977,446,911,479,468,302,1259,315,1229,404,179,122,591,343,3786,880,0,18,618,155,95,78,39,33,30,5,43.3,13.1,5.1,3.5,44.7,18.1,34.6,11.3,20.9,8.4,10.7,6.3,28.9,5.5,28.2,8.8,12.9,8.5,14.4,7.9,86.9,11.2,0.0,1.2,39.7,10.3,6.9,5.5,2.8,2.4,0.7,0.2,0.7833,0.4659,0.94,0.9536,0.9183,4.0611,0.9583,0.1493,0.8541,0.9383,0.8817,0.9486,3.772,0.9817,0.8143,0.8143,0.8143,0.0,0.8552,0.82,0.3983,0.6385,2.712,0.69,11.3594,0.9717,0,0,1,1,1,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,5,5827,250,117,6,11,3752,813,17,19,0,13,0,13,11,17,0,13,18.0,8.8,0.1,0.3,86.1,5.7,0.4,0.4,0.0,0.9,0.0,0.9,0.3,0.4,0.0,0.9
35,New Mexico,NM,35001,Bernalillo County,35001004716,Census Tract 47.16; Bernalillo County; New Mexico,1.42503684466,1947,666,1256,225,1192,220,478,162,25,25,496,169,61,50,542,651,383,100,341,335,488,233,64,81,8,52,1251,688,664,161,26,30,0,18,116,73,0,13,24.6,11.8,2.1,2.4,41.6,11.9,4.4,3.9,27.8,25.1,19.7,9.6,17.5,11.8,25.1,7.0,5.4,6.7,0.4,2.7,64.3,27.7,52.8,8.7,2.1,2.4,0.0,1.5,9.7,6.8,0.0,0.7,0.3867,0.1714,0.91,0.2023,0.9767,2.6471,0.5683,0.6119,0.2902,0.895,0.4417,0.2123,2.4511,0.45,0.5207,0.5207,0.5207,0.9867,0.3211,0.0,0.7917,0.0,2.0995,0.4133,7.7184,0.4783,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,10608,183,114,67,61,1082,588,20,25,49,63,0,13,33,41,0,13,15.4,8.6,3.4,3.3,55.6,13.0,1.0,1.4,2.5,3.3,0.0,2.0,1.7,2.2,0.0,2.0
35,New Mexico,NM,35001,Bernalillo County,35001004720,Census Tract 47.20; Bernalillo County; New Mexico,1.05112022378,3398,561,1746,251,1658,248,798,462,194,111,548,227,142,100,199,121,1025,228,641,329,576,145,148,183,27,64,1650,668,266,124,0,13,45,39,97,69,2,1,23.6,13.1,13.0,7.0,33.1,12.8,5.5,3.7,5.9,3.4,30.2,7.5,18.9,7.1,17.0,4.4,8.9,11.0,0.8,1.9,48.6,17.9,15.2,6.8,0.0,2.3,2.7,2.3,5.9,4.0,0.1,0.0,0.365,0.8952,0.765,0.2537,0.335,2.6139,0.5533,0.8823,0.3549,0.5617,0.6983,0.3002,2.7974,0.6867,0.2355,0.2355,0.2355,0.8752,0.0,0.5467,0.6267,0.4312,2.4798,0.5883,8.1266,0.5583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,260,205,67,55,1424,388,4,9,58,54,0,13,97,74,0,13,15.7,11.2,2.0,1.7,41.9,7.4,0.1,0.3,1.7,1.6,0.0,1.2,2.9,2.2,0.0,1.2
35,New Mexico,NM,35001,Bernalillo County,35001004722,Census Tract 47.22; Bernalillo County; New Mexico,2.23890318097,5468,839,2596,513,2453,522,701,383,109,108,547,241,119,122,345,227,764,192,1051,309,449,237,161,125,79,133,3458,1025,316,168,0,19,22,43,134,134,243,14,13.4,7.0,3.4,3.4,22.3,8.6,3.2,3.2,6.3,4.2,14.0,3.9,19.2,4.6,8.2,4.1,6.5,4.9,1.5,2.6,63.2,16.0,12.1,6.0,0.0,1.5,0.9,1.7,5.5,5.5,4.4,0.7,0.17,0.3028,0.4483,0.141,0.3783,1.4404,0.155,0.2819,0.3615,0.0617,0.54,0.4411,1.6862,0.1167,0.4992,0.4992,0.4992,0.8453,0.0,0.3217,0.6,0.8972,2.6642,0.6733,6.29,0.2617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4843,177,123,67,71,2365,665,448,275,527,433,0,19,51,74,0,19,7.2,5.1,1.2,1.4,43.3,10.5,8.2,5.2,9.6,7.4,0.0,0.7,0.9,1.3,0.0,0.7
35,New Mexico,NM,35001,Bernalillo County,35001004723,Census Tract 47.23; Bernalillo County; New Mexico,1.7469764143,7087,1142,2697,356,2622,370,596,274,161,105,351,153,545,347,306,191,1173,152,1472,576,590,204,91,68,55,88,4293,1230,0,26,66,89,0,26,243,282,57,5,8.5,3.7,4.1,2.8,13.4,5.5,10.3,5.8,4.4,2.6,16.6,3.1,20.8,5.5,8.4,3.4,3.5,2.5,0.8,1.3,60.6,14.3,0.0,1.0,2.4,3.4,0.0,1.0,9.3,9.9,0.8,0.1,0.0867,0.3627,0.1433,0.4627,0.2317,1.2871,0.1133,0.4362,0.4461,0.07,0.265,0.3002,1.5175,0.07,0.4428,0.4428,0.4428,0.0,0.3261,0.0,0.78,0.6633,1.7694,0.285,5.0168,0.1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3336,264,294,366,247,3347,1002,198,165,0,19,0,19,192,105,190,279,10.1,10.2,5.2,3.5,47.2,8.5,2.8,2.3,0.0,0.6,0.0,0.6,2.7,1.5,2.7,3.9
35,New Mexico,NM,35001,Bernalillo County,35001004724,Census Tract 47.24; Bernalillo County; New Mexico,0.648542865338,3269,365,1266,176,1210,161,403,281,34,35,257,93,143,84,274,212,708,190,725,154,285,104,42,40,51,80,2115,450,0,18,0,13,6,16,20,22,16,4,12.4,8.5,2.0,2.0,21.2,7.1,6.2,3.4,8.4,6.1,21.7,5.0,22.2,4.1,8.8,3.0,3.5,3.3,1.7,2.6,64.7,11.7,0.0,1.4,0.0,3.1,0.5,1.3,1.7,1.8,0.5,0.1,0.15,0.1581,0.4183,0.2886,0.52,1.535,0.185,0.6915,0.5141,0.0767,0.265,0.4677,2.015,0.2333,0.529,0.529,0.529,0.0,0.0,0.2583,0.2767,0.597,1.132,0.095,5.211,0.1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130,62,56,12,21,1839,323,147,137,20,28,50,67,0,13,47,44,5.1,4.6,0.4,0.6,56.3,7.4,4.5,4.2,0.6,0.9,1.5,2.0,0.0,1.2,1.4,1.4
35,New Mexico,NM,35001,Bernalillo County,35001004725,Census Tract 47.25; Bernalillo County; New Mexico,0.70144694748,3578,550,1582,298,1568,297,610,492,122,103,258,131,399,365,78,66,684,227,590,129,434,292,134,108,157,125,2674,618,0,18,0,13,38,72,6,9,49,8,17.2,13.6,6.3,5.3,16.5,7.7,15.2,12.9,2.2,1.8,19.1,5.5,16.5,3.9,12.2,7.4,8.5,6.7,4.4,3.5,74.7,12.9,0.0,1.1,0.0,2.5,2.4,4.6,0.4,0.5,1.4,0.1,0.2433,0.5807,0.2483,0.6335,0.0767,1.7825,0.2517,0.5821,0.2338,0.2483,0.6817,0.7363,2.4822,0.47,0.665,0.665,0.665,0.0,0.0,0.5083,0.1083,0.728,1.3446,0.1417,6.2743,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2457,163,154,1,3,2569,582,53,68,1,4,0,13,39,38,11,17,10.4,10.4,0.0,0.1,71.8,8.8,1.5,1.9,0.0,0.1,0.0,1.1,1.1,1.1,0.3,0.5
35,New Mexico,NM,35001,Bernalillo County,35001004726,Census Tract 47.26; Bernalillo County; New Mexico,0.439105696458,2111,415,1126,242,998,230,206,104,24,22,157,71,78,71,213,107,290,61,409,129,241,71,60,43,31,64,1421,423,0,18,0,13,0,18,4,6,0,13,9.8,4.6,2.1,1.9,15.7,6.1,4.9,4.3,10.3,5.0,13.7,3.4,19.4,4.4,11.6,4.1,6.0,4.1,1.5,3.1,67.3,15.0,0.0,1.6,0.0,3.5,0.0,1.8,0.4,0.7,0.0,0.6,0.11,0.1714,0.2233,0.2355,0.6217,1.3619,0.1383,0.2736,0.3682,0.2167,0.4967,0.4411,1.7963,0.155,0.5804,0.5804,0.5804,0.0,0.0,0.0,0.1083,0.0,0.1083,0.0033,3.8469,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,44,47,54,48,1241,401,63,93,30,33,0,13,33,30,0,13,4.4,5.0,2.6,2.3,58.8,8.6,3.0,4.3,1.4,1.6,0.0,1.9,1.6,1.4,0.0,1.9
35,New Mexico,NM,35001,Bernalillo County,35001004727,Census Tract 47.27; Bernalillo County; New Mexico,0.366718907396,1979,415,738,74,710,80,502,413,11,13,215,96,43,32,131,98,414,93,407,139,344,86,59,36,49,62,1363,441,0,18,0,13,10,19,20,20,14,3,25.4,20.2,1.2,1.5,30.3,13.1,3.0,2.4,6.6,4.3,20.9,4.3,20.6,3.5,17.4,5.7,8.3,5.0,2.6,3.3,68.9,17.0,0.0,2.4,0.0,5.3,1.4,2.7,2.8,2.8,0.7,0.0,0.4083,0.0865,0.6967,0.1294,0.3983,1.7192,0.235,0.6633,0.4262,0.5833,0.6717,0.592,2.9365,0.7883,0.6036,0.6036,0.6036,0.0,0.0,0.39,0.3983,0.6385,1.4268,0.16,6.6861,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,78,55,21,27,996,165,0,13,308,396,0,13,38,39,0,13,11.0,7.5,1.1,1.4,50.3,12.5,0.0,2.0,15.6,17.5,0.0,2.0,1.9,2.0,0.0,2.0
35,New Mexico,NM,35001,Bernalillo County,35001004728,Census Tract 47.28; Bernalillo County; New Mexico,1.018046340358,5103,798,2074,287,2074,287,1027,495,78,93,369,181,129,103,288,253,1535,386,668,217,543,194,110,120,149,142,2922,1133,0,26,0,19,33,50,50,55,33,6,20.2,9.2,3.2,4.0,17.8,8.4,3.2,2.6,5.7,4.9,30.1,6.1,13.1,3.9,10.7,4.2,5.3,5.7,3.1,2.9,57.3,20.3,0.0,1.3,0.0,1.9,1.6,2.4,2.4,2.7,0.6,0.1,0.2933,0.2895,0.2933,0.141,0.3067,1.3238,0.1217,0.8806,0.1393,0.1617,0.4267,0.6551,2.2634,0.3483,0.3798,0.3798,0.3798,0.0,0.0,0.4183,0.345,0.6219,1.3852,0.15,5.3522,0.1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2348,86,80,143,159,2404,522,0,19,268,189,0,19,107,84,0,19,4.1,3.8,2.8,3.1,47.1,10.5,0.0,0.8,5.3,3.7,0.0,0.8,2.1,1.6,0.0,0.8
35,New Mexico,NM,35001,Bernalillo County,35001004729,Census Tract 47.29; Bernalillo County; New Mexico,1.78617348934,3938,543,2004,187,1821,219,788,434,201,177,439,166,121,66,237,190,1143,279,619,294,406,215,148,106,31,58,2292,706,141,83,0,13,0,18,87,68,120,17,20.6,11.0,10.9,8.6,24.1,8.6,3.9,2.1,6.2,4.5,29.0,6.2,15.7,6.9,10.7,5.3,8.1,5.7,0.8,1.5,58.2,16.0,7.0,4.1,0.0,2.0,0.0,1.0,4.8,3.6,3.0,0.1,0.2983,0.8087,0.51,0.1824,0.37,2.1694,0.38,0.864,0.2139,0.1617,0.66,0.3002,2.1998,0.305,0.398,0.398,0.398,0.7654,0.0,0.0,0.565,0.8458,2.1762,0.4483,6.9434,0.3517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5133,164,141,92,78,1966,409,61,73,149,71,0,13,1,2,23,37,9.0,7.3,2.3,2.0,49.9,8.4,1.5,1.8,3.8,1.8,0.0,1.0,0.0,0.1,0.6,0.9
35,New Mexico,NM,35001,Bernalillo County,35001004733,Census Tract 47.33; Bernalillo County; New Mexico,0.9499460557,6810,1088,2420,356,2368,371,2037,764,265,185,954,407,870,282,793,362,451,151,1652,501,890,307,234,167,634,321,6009,1158,0,26,42,67,102,83,149,115,0,19,30.3,10.2,6.8,4.2,40.3,16.0,20.2,6.1,11.6,4.6,6.6,2.5,24.3,5.1,13.1,4.9,9.9,6.9,9.7,4.6,88.2,9.5,0.0,1.1,1.7,2.8,4.3,3.4,6.3,5.0,0.0,0.3,0.53,0.6339,0.8933,0.7645,0.675,3.4967,0.8217,0.0531,0.6235,0.31,0.7667,0.8939,2.6472,0.58,0.8292,0.8292,0.8292,0.0,0.2995,0.6917,0.6467,0.0,1.6379,0.235,8.611,0.6383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4233,202,151,184,287,5825,1115,0,19,0,19,0,19,0,19,0,19,8.5,6.2,2.7,4.1,85.5,6.5,0.0,0.6,0.0,0.6,0.0,0.6,0.0,0.6,0.0,0.6
35,New Mexico,NM,35001,Bernalillo County,35001004734,Census Tract 47.34; Bernalillo County; New Mexico,0.631530052912,6873,1349,2310,277,2232,304,1849,586,182,112,809,229,1268,401,1835,587,545,189,1908,561,781,238,214,118,1104,360,6554,1361,0,26,688,153,178,96,29,35,5,7,26.9,6.7,4.9,3.3,36.2,9.0,31.4,7.9,26.8,6.1,7.9,3.0,27.8,4.0,11.4,4.0,9.6,5.1,16.9,4.3,95.4,6.4,0.0,1.1,29.8,6.3,8.0,4.2,1.3,1.5,0.1,0.1,0.4483,0.4476,0.82,0.9254,0.9717,3.613,0.8567,0.0829,0.8176,0.205,0.7417,0.9635,2.8107,0.6983,0.9287,0.9287,0.9287,0.0,0.7255,0.8533,0.215,0.4312,2.225,0.48,9.5774,0.7767,0,0,0,1,1,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4,2021,219,99,80,56,6321,1372,0,19,128,76,0,19,25,42,0,19,9.8,4.5,1.2,0.8,92.0,3.1,0.0,0.6,1.9,1.2,0.0,0.6,0.4,0.6,0.0,0.6
35,New Mexico,NM,35001,Bernalillo County,35001004735,Census Tract 47.35; Bernalillo County; New Mexico,0.74170966404,1873,481,649,65,572,85,844,296,52,52,134,64,303,141,595,276,122,69,657,274,203,84,50,38,352,167,1716,492,0,18,256,75,56,52,19,13,0,13,45.1,10.8,7.0,5.7,23.4,10.6,28.7,12.1,31.8,12.5,6.5,3.7,35.1,7.2,10.9,5.0,8.7,6.5,19.7,7.9,91.6,11.7,0.0,2.8,39.4,10.1,9.7,9.0,3.3,2.4,0.0,0.7,0.815,0.6456,0.4867,0.9005,0.9883,3.8361,0.9283,0.0514,0.9635,0.1717,0.6867,0.9718,2.8451,0.73,0.8706,0.8706,0.8706,0.0,0.8486,0.8833,0.46,0.0,2.1919,0.4583,9.7437,0.8033,0,0,0,1,1,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,4,1406,78,53,28,46,1596,459,5,10,34,40,0,13,4,6,49,72,13.6,9.8,1.5,2.4,85.2,8.3,0.3,0.5,1.8,2.2,0.0,2.1,0.2,0.3,2.6,3.9
35,New Mexico,NM,35001,Bernalillo County,35001004736,Census Tract 47.36; Bernalillo County; New Mexico,4.940295553824,1452,267,471,86,457,88,789,280,30,35,181,85,320,110,645,250,63,54,415,149,148,78,29,43,314,186,1350,282,0,18,416,87,11,20,0,13,0,13,54.3,16.5,4.1,4.9,39.6,17.0,36.0,11.7,44.4,12.7,4.3,3.4,28.6,7.4,10.2,5.8,6.3,9.3,23.8,13.3,93.0,9.2,0.0,3.8,88.3,8.5,2.4,4.4,0.0,8.4,0.0,0.9,0.9267,0.3627,0.885,0.9602,0.995,4.1296,0.97,0.0166,0.8408,0.135,0.5267,0.9834,2.5025,0.48,0.8889,0.8889,0.8889,0.0,0.9933,0.5083,0.0,0.0,1.5016,0.185,9.0226,0.7,1,0,0,1,1,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,5,1565,42,34,0,13,1297,310,0,13,53,73,0,13,0,13,0,13,9.2,7.4,0.0,2.7,89.3,8.9,0.0,2.7,3.7,5.1,0.0,2.7,0.0,2.7,0.0,2.7
35,New Mexico,NM,35001,Bernalillo County,35001004737,Census Tract 47.37; Bernalillo County; New Mexico,1.036258385596,9052,953,2910,334,2845,341,2363,1005,186,141,898,336,367,137,424,337,269,80,3170,612,755,292,567,228,184,146,7229,1179,0,26,47,63,141,112,0,19,0,19,26.2,10.8,4.3,3.2,31.6,11.2,7.7,2.7,4.7,3.8,3.0,1.0,35.0,4.2,8.4,3.1,20.0,7.6,2.2,1.8,79.9,9.9,0.0,0.9,1.6,2.1,4.9,3.9,0.0,1.4,0.0,0.2,0.4317,0.381,0.7333,0.3466,0.245,2.1376,0.3733,0.0116,0.9602,0.07,0.975,0.5456,2.5624,0.525,0.738,0.738,0.738,0.0,0.2912,0.7367,0.0,0.0,1.0279,0.085,6.4659,0.2867,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,2444,70,55,282,199,6031,961,224,314,370,257,0,19,307,199,15,27,2.5,2.0,3.1,2.3,66.6,7.9,2.5,3.6,4.1,2.8,0.0,0.4,3.4,2.2,0.2,0.3
35,New Mexico,NM,35001,Bernalillo County,35001004738,Census Tract 47.38; Bernalillo County; New Mexico,1.401755280162,6354,740,2447,321,2343,330,2462,746,343,203,533,197,691,223,1331,411,378,183,1562,327,742,301,231,120,462,203,5738,759,133,97,549,275,74,67,49,46,0,19,38.7,10.8,9.8,5.1,22.7,7.8,17.6,5.6,21.1,5.9,5.9,2.8,24.6,4.0,11.8,4.5,9.9,4.9,7.7,3.2,90.3,5.7,5.4,3.9,22.4,9.2,3.2,2.8,2.1,2.0,0.0,0.3,0.7067,0.7554,0.4633,0.6949,0.9217,3.542,0.835,0.0415,0.6468,0.23,0.7667,0.8574,2.5424,0.5067,0.8574,0.8574,0.8574,0.7121,0.6339,0.6033,0.3133,0.0,2.2626,0.4867,9.2044,0.735,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3686,522,313,270,196,5174,714,96,103,11,17,0,19,187,154,0,19,22.3,11.1,4.2,3.0,81.4,4.9,1.5,1.6,0.2,0.3,0.0,0.6,2.9,2.4,0.0,0.6
