ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
42,Pennsylvania,PA,42001,Adams County,42001030101,Census Tract 301.01; Adams County; Pennsylvania,21.149361763036,2658,14,1173,95,1061,90,174,85,36,26,233,94,181,69,206,127,521,108,560,88,292,70,24,26,47,61,341,153,0,15,43,26,8,17,6,9,0,11,6.6,3.2,2.4,1.8,22.0,8.7,9.1,3.5,7.8,4.8,19.6,4.1,21.1,3.3,11.0,2.7,2.3,2.4,1.9,2.4,12.8,5.8,0.0,1.3,3.7,2.2,0.8,1.6,0.6,0.8,0.0,0.4,0.1345,0.1959,0.4794,0.6445,0.7932,2.2475,0.4281,0.5333,0.5752,0.2866,0.2456,0.7568,2.3975,0.4715,0.4392,0.4392,0.4392,0.0,0.7248,0.515,0.0438,0.0,1.2836,0.1374,6.3678,0.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,68,29,2,4,207,104,8,10,0,11,0,11,113,86,11,15,6.4,2.7,0.1,0.2,7.8,3.9,0.3,0.4,0.0,1.1,0.0,1.1,4.3,3.2,0.4,0.6
42,Pennsylvania,PA,42029,Chester County,42029303902,Census Tract 3039.02; Chester County; Pennsylvania,11.148028451846,5480,387,2169,223,2143,225,264,220,147,74,177,67,50,41,88,71,1021,176,1175,227,296,104,53,41,28,67,239,552,21,28,0,16,12,24,20,22,8,10,4.8,4.0,4.4,2.2,8.3,3.0,1.3,1.1,1.6,1.3,18.6,3.0,21.4,3.7,5.4,1.9,2.5,1.9,0.5,1.3,4.4,10.1,1.0,1.3,0.0,1.4,0.6,1.1,0.9,1.0,0.1,0.2,0.0793,0.4715,0.0191,0.0601,0.1374,0.7674,0.0482,0.4802,0.5945,0.0297,0.27,0.4779,1.8523,0.1794,0.1345,0.1345,0.1345,0.3375,0.0,0.4615,0.0697,0.3021,1.1708,0.1147,3.925,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4008,35,32,31,28,79,71,97,96,0,16,0,16,32,39,0,16,1.6,1.4,0.6,0.5,1.4,1.3,1.8,1.8,0.0,0.5,0.0,0.5,0.6,0.7,0.0,0.5
42,Pennsylvania,PA,42029,Chester County,42029304000,Census Tract 3040; Chester County; Pennsylvania,3.556762357552,5432,40,2733,204,2582,173,323,251,207,132,610,223,35,40,234,193,875,185,1007,138,326,144,65,52,57,82,1754,375,882,230,18,29,0,22,246,122,90,23,6.1,4.7,6.3,4.0,23.6,8.5,0.8,1.0,4.4,3.6,16.1,3.4,18.5,2.6,6.1,2.7,2.5,2.0,1.1,1.6,32.3,6.9,32.3,8.1,0.7,1.0,0.0,0.9,9.5,4.7,1.7,0.4,0.1196,0.6669,0.5441,0.0346,0.5134,1.8786,0.3157,0.3405,0.3768,0.0493,0.27,0.6414,1.678,0.1253,0.7375,0.7375,0.7375,0.9344,0.5525,0.0,0.63,0.7301,2.847,0.775,7.1411,0.4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9267,180,100,334,206,177,200,927,211,0,16,0,16,239,215,77,140,7.0,3.9,6.1,3.8,3.3,3.7,17.1,3.9,0.0,0.5,0.0,0.5,4.4,4.0,1.4,2.6
42,Pennsylvania,PA,42029,Chester County,42029304101,Census Tract 3041.01; Chester County; Pennsylvania,1.350103712908,4721,376,2268,275,2140,272,416,214,110,77,687,228,85,55,132,94,588,185,782,154,589,208,209,144,165,145,1640,701,555,207,0,11,29,37,111,82,130,10,8.9,4.5,3.5,2.5,32.1,9.8,2.3,1.5,2.8,2.1,12.5,4.0,16.6,3.2,12.6,4.7,9.8,6.6,3.6,3.2,34.7,14.6,24.5,8.6,0.0,1.3,1.4,1.7,5.2,3.7,2.8,0.3,0.2224,0.3511,0.7747,0.1278,0.2952,1.7712,0.2789,0.1758,0.2499,0.3924,0.8212,0.8579,2.4972,0.5376,0.7559,0.7559,0.7559,0.8991,0.0,0.6462,0.4118,0.8013,2.7584,0.7335,7.7827,0.5431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8734,182,78,633,275,262,325,545,366,0,11,0,11,188,131,12,20,8.5,3.6,13.4,5.9,5.5,6.8,11.5,7.7,0.0,0.6,0.0,0.6,4.0,2.8,0.3,0.4
42,Pennsylvania,PA,42029,Chester County,42029304102,Census Tract 3041.02; Chester County; Pennsylvania,0.837771455538,3367,380,1287,166,1253,170,405,228,100,74,383,143,119,83,132,105,421,78,746,115,261,96,135,90,20,50,732,527,107,92,0,11,0,15,39,40,87,8,12.4,6.8,4.9,3.2,30.6,10.6,5.1,3.5,4.0,3.1,12.5,2.2,22.2,2.7,7.9,2.7,10.7,7.0,0.6,1.6,21.7,15.5,8.3,7.1,0.0,2.3,0.0,1.2,3.1,3.2,2.6,0.4,0.3496,0.5306,0.7476,0.3532,0.4608,2.4418,0.4869,0.1758,0.6616,0.1122,0.8462,0.5101,2.3059,0.4132,0.6179,0.6179,0.6179,0.6683,0.0,0.0,0.2541,0.7917,1.7141,0.2691,7.0797,0.4169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4836,75,55,385,263,125,165,47,52,0,11,0,11,175,133,0,11,6.0,4.4,11.4,7.8,3.7,4.7,1.4,1.5,0.0,0.9,0.0,0.9,5.2,3.9,0.0,0.9
42,Pennsylvania,PA,42029,Chester County,42029304201,Census Tract 3042.01; Chester County; Pennsylvania,4.51368875131,7109,632,2952,312,2898,300,717,410,227,161,691,257,210,131,199,164,1363,263,1473,375,722,249,54,46,53,74,1458,937,289,161,0,16,0,22,193,132,34,4,10.1,5.7,5.7,3.8,23.8,8.5,4.0,2.4,2.8,2.4,19.2,3.7,20.7,4.5,10.2,3.5,1.8,1.6,0.8,1.1,20.5,13.1,9.8,5.4,0.0,1.0,0.0,0.8,6.7,4.4,0.5,0.0,0.2635,0.6119,0.5532,0.2617,0.2952,1.9855,0.3466,0.5104,0.5464,0.2388,0.1853,0.5775,2.0584,0.2697,0.5977,0.5977,0.5977,0.7048,0.0,0.0,0.5126,0.5828,1.8002,0.3026,6.4418,0.3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6417,143,97,629,383,415,299,262,262,0,16,0,16,152,113,0,16,4.9,3.4,8.8,5.3,5.8,4.2,3.7,3.6,0.0,0.4,0.0,0.4,2.1,1.6,0.0,0.4
42,Pennsylvania,PA,42029,Chester County,42029304300,Census Tract 3043; Chester County; Pennsylvania,11.154534656648,9725,21,3489,246,3380,231,602,324,194,133,506,176,127,88,147,128,1512,166,2586,234,543,190,95,63,160,124,1823,531,12,25,0,16,0,22,70,66,35,5,6.2,3.3,3.9,2.6,15.0,5.1,1.9,1.3,1.5,1.3,15.5,1.7,26.6,2.4,5.6,2.0,2.8,1.9,1.7,1.3,18.7,5.5,0.3,0.7,0.0,0.9,0.0,0.7,2.1,1.9,0.4,0.1,0.1234,0.4066,0.1706,0.0985,0.1231,0.9222,0.0771,0.3094,0.872,0.0355,0.3068,0.7357,2.2594,0.3835,0.5696,0.5696,0.5696,0.2658,0.0,0.0,0.1665,0.5403,0.9726,0.0794,4.7238,0.0877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4209,32,35,371,333,251,222,901,280,0,16,0,16,250,151,50,61,0.9,1.0,3.8,3.4,2.6,2.3,9.3,2.9,0.0,0.3,0.0,0.3,2.6,1.6,0.5,0.6
42,Pennsylvania,PA,42029,Chester County,42029304403,Census Tract 3044.03; Chester County; Pennsylvania,1.83036286324,4278,675,1652,224,1621,225,79,83,132,76,188,89,40,25,50,65,604,272,1068,341,290,127,69,46,36,54,801,996,0,15,0,11,0,15,48,40,0,11,1.8,1.9,5.1,2.9,11.6,5.2,1.3,0.9,1.2,1.5,14.1,5.9,25.0,5.0,6.8,3.0,4.3,2.8,0.9,1.3,18.7,23.1,0.0,0.9,0.0,1.8,0.0,0.9,3.0,2.4,0.0,0.3,0.012,0.5576,0.0676,0.0601,0.0896,0.7869,0.0527,0.2376,0.8166,0.0687,0.4806,0.6062,2.2097,0.3509,0.5696,0.5696,0.5696,0.0,0.0,0.0,0.2459,0.0,0.2459,0.0118,3.8121,0.0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5241,23,19,74,86,429,232,124,95,0,11,0,11,174,111,0,11,1.4,1.1,1.7,2.0,10.0,5.7,2.9,2.3,0.0,0.7,0.0,0.7,4.1,2.7,0.0,0.7
42,Pennsylvania,PA,42029,Chester County,42029304404,Census Tract 3044.04; Chester County; Pennsylvania,1.777490441462,4903,602,2463,274,2379,289,209,97,160,117,818,289,107,80,219,147,1061,288,819,233,391,157,130,178,37,66,1221,876,302,137,0,11,33,49,32,34,13,5,4.3,1.9,5.1,3.5,34.4,11.4,3.0,2.3,4.5,3.0,21.6,5.5,16.7,3.9,8.0,3.3,5.4,7.5,0.8,1.5,24.9,17.6,12.3,5.4,0.0,1.2,1.4,2.1,1.3,1.4,0.3,0.1,0.0635,0.5576,0.8144,0.177,0.5236,2.1361,0.3951,0.6613,0.2567,0.1192,0.5859,0.5775,2.2006,0.3426,0.6631,0.6631,0.6631,0.7562,0.0,0.6462,0.0971,0.4905,1.99,0.3879,6.9898,0.4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6647,167,113,96,100,468,270,415,271,0,11,0,11,242,208,0,11,7.0,4.8,2.0,2.1,9.5,5.5,8.5,5.3,0.0,0.6,0.0,0.6,4.9,4.4,0.0,0.6
42,Pennsylvania,PA,42029,Chester County,42029304405,Census Tract 3044.05; Chester County; Pennsylvania,2.994648811016,6376,710,2119,192,2119,192,260,165,88,80,182,105,34,39,107,101,799,128,1856,370,305,136,20,36,86,126,590,1052,0,22,61,81,0,22,0,16,0,16,4.1,2.6,2.6,2.4,8.6,4.9,0.8,0.9,1.7,1.6,12.5,2.5,29.1,3.3,4.8,2.2,0.9,1.7,1.5,2.1,9.3,16.5,0.0,1.0,2.9,3.8,0.0,1.0,0.0,1.4,0.0,0.3,0.0564,0.2197,0.0232,0.0346,0.1504,0.4843,0.0156,0.1758,0.9317,0.02,0.0985,0.7099,1.9359,0.21,0.3358,0.3358,0.3358,0.0,0.6986,0.0,0.0,0.0,0.6986,0.0406,3.4546,0.0191,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2921,116,96,18,29,350,194,211,191,0,16,0,16,11,18,0,16,5.5,4.6,0.3,0.5,5.5,3.0,3.3,3.1,0.0,0.5,0.0,0.5,0.2,0.3,0.0,0.5
42,Pennsylvania,PA,42029,Chester County,42029304406,Census Tract 3044.06; Chester County; Pennsylvania,3.796389614016,3550,376,1572,146,1536,151,51,33,12,16,357,116,31,29,65,80,983,153,629,102,392,108,33,25,0,44,245,533,481,108,0,11,0,15,24,22,0,11,1.4,0.9,0.7,0.9,23.2,7.2,1.2,1.1,1.8,2.2,27.7,3.5,17.7,2.4,11.0,3.1,2.1,1.6,0.0,1.3,6.9,15.0,30.6,6.3,0.0,1.9,0.0,1.0,1.6,1.5,0.0,0.3,0.0073,0.0355,0.5279,0.0545,0.1639,0.7891,0.0533,0.8995,0.3232,0.2866,0.2224,0.0,1.7317,0.14,0.242,0.242,0.242,0.9277,0.0,0.0,0.1226,0.0,1.0503,0.0891,3.8131,0.0306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,12737,62,55,33,31,91,74,77,63,0,11,0,11,44,39,0,11,4.0,3.5,0.9,0.8,2.6,2.1,2.2,1.8,0.0,0.8,0.0,0.8,1.2,1.1,0.0,0.8
42,Pennsylvania,PA,42029,Chester County,42029304502,Census Tract 3045.02; Chester County; Pennsylvania,4.401907589086,2821,308,986,121,986,121,48,44,42,37,84,50,12,16,128,114,468,124,696,115,150,66,6,14,0,44,310,434,0,15,0,11,0,15,7,11,5,1,1.7,1.5,2.7,2.3,8.5,5.0,0.6,0.8,4.5,4.0,16.6,3.9,24.7,2.8,5.3,2.4,0.6,1.4,0.0,1.6,11.0,15.3,0.0,1.5,0.0,3.0,0.0,1.5,0.7,1.1,0.2,0.0,0.0109,0.2318,0.0209,0.0249,0.5236,0.8121,0.0571,0.3698,0.806,0.0273,0.0709,0.0,1.274,0.0494,0.3935,0.3935,0.3935,0.0,0.0,0.0,0.0515,0.402,0.4535,0.0188,2.9331,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2254,7,10,27,44,15,23,124,161,0,11,29,35,107,69,8,12,0.7,1.0,1.0,1.5,0.5,0.8,4.4,5.5,0.0,1.1,1.0,1.2,3.8,2.5,0.3,0.4
42,Pennsylvania,PA,42029,Chester County,42029304503,Census Tract 3045.03; Chester County; Pennsylvania,2.86449846004,5448,477,1637,138,1637,138,145,141,132,118,170,108,136,136,201,155,353,128,1903,276,146,95,52,50,22,66,2730,701,0,22,20,30,20,34,46,62,0,16,2.7,2.6,4.2,3.7,10.4,6.5,4.1,4.2,3.7,2.8,6.5,2.2,34.9,3.2,2.7,1.8,3.2,3.0,0.4,1.3,50.1,12.1,0.0,1.3,1.2,1.9,1.2,2.1,2.8,3.8,0.0,0.3,0.0244,0.4474,0.0465,0.2723,0.4194,1.21,0.14,0.0319,0.9862,0.0023,0.3541,0.4322,1.8067,0.1653,0.8394,0.8394,0.8394,0.0,0.6092,0.6097,0.2279,0.0,1.4468,0.1835,5.3029,0.1459,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4427,26,32,174,229,221,187,2252,489,0,16,0,16,83,85,0,16,1.6,2.0,3.2,4.1,4.1,3.4,41.3,8.1,0.0,0.5,0.0,0.5,1.5,1.6,0.0,0.5
42,Pennsylvania,PA,42029,Chester County,42029304504,Census Tract 3045.04; Chester County; Pennsylvania,3.626913616034,4205,441,1396,188,1396,188,164,136,61,60,121,89,93,94,17,28,484,155,1116,200,199,100,38,61,70,72,1319,573,0,15,24,31,0,15,8,14,0,11,4.0,3.3,2.6,2.7,8.7,6.3,3.3,3.3,0.4,0.7,11.5,4.0,26.5,3.4,4.7,2.4,2.7,4.4,1.7,1.8,31.4,13.2,0.0,1.1,1.7,2.3,0.0,1.1,0.6,1.0,0.0,0.3,0.0543,0.2197,0.0238,0.2005,0.0235,0.5218,0.0188,0.1383,0.8682,0.0185,0.2956,0.7357,2.0563,0.2676,0.7322,0.7322,0.7322,0.0,0.6442,0.0,0.0438,0.0,0.688,0.0394,3.9983,0.0388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713,30,31,69,96,170,205,677,203,0,11,0,11,403,277,0,11,2.1,2.3,1.6,2.3,4.0,4.6,16.1,5.3,0.0,0.7,0.0,0.7,9.6,6.2,0.0,0.7
42,Pennsylvania,PA,42029,Chester County,42029304600,Census Tract 3046; Chester County; Pennsylvania,11.961707914788,3730,43,1205,85,1177,82,229,143,41,40,227,94,109,71,38,37,695,161,1074,159,209,81,60,36,0,44,480,270,34,30,12,18,7,15,44,59,64,5,6.2,3.9,2.3,2.2,19.3,7.9,4.5,2.9,1.0,1.0,18.6,4.3,28.8,4.3,5.7,2.2,5.1,3.0,0.0,1.2,12.9,7.2,2.8,2.5,1.0,1.5,0.6,1.3,3.7,5.0,1.7,0.1,0.1234,0.1798,0.3721,0.3063,0.0699,1.0515,0.1012,0.4802,0.9253,0.0388,0.5629,0.0,2.0072,0.2418,0.443,0.443,0.443,0.4587,0.5934,0.4615,0.3038,0.7301,2.5475,0.6468,6.0492,0.2545,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1441,65,45,176,163,177,184,94,95,0,11,0,11,33,34,0,11,5.5,3.9,4.7,4.4,4.7,4.9,2.5,2.6,0.0,0.8,0.0,0.8,0.9,0.9,0.0,0.8
42,Pennsylvania,PA,42029,Chester County,42029304900,Census Tract 3049; Chester County; Pennsylvania,24.75166330708,8265,20,2796,363,2773,367,1204,686,105,80,860,271,872,298,2161,963,2035,543,1956,517,1008,304,84,86,50,84,556,378,184,100,546,191,100,108,457,177,268,4,15.1,8.6,2.8,2.2,31.0,8.9,16.8,6.8,27.0,12.0,24.6,6.6,23.7,6.3,12.6,3.8,3.1,3.1,0.6,1.1,6.7,4.6,6.6,3.5,19.5,6.5,3.6,3.9,16.5,6.7,3.2,0.0,0.443,0.2456,0.7553,0.8901,0.9909,3.3249,0.7714,0.8078,0.7533,0.3924,0.3421,0.5101,2.8057,0.705,0.2303,0.2303,0.2303,0.6166,0.9712,0.8744,0.7876,0.8213,4.0711,0.9956,10.432,0.8803,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4978,811,238,338,272,167,267,51,85,0,16,0,16,0,16,0,16,29.2,8.4,4.1,3.3,2.0,3.2,0.6,1.0,0.0,0.4,0.0,0.4,0.0,0.4,0.0,0.4
42,Pennsylvania,PA,42029,Chester County,42029305000,Census Tract 3050; Chester County; Pennsylvania,0.478988102548,2005,248,740,94,702,94,243,130,25,17,127,38,81,38,91,48,223,50,579,118,214,51,34,19,0,44,196,352,19,11,64,32,0,15,28,15,0,11,12.4,6.5,2.3,1.6,18.1,4.8,6.3,3.0,4.5,2.3,11.1,2.1,28.9,3.8,10.7,2.8,4.8,2.6,0.0,2.4,9.8,17.5,2.5,1.5,8.6,4.5,0.0,2.1,4.0,2.2,0.0,0.5,0.3496,0.1798,0.3141,0.4525,0.5236,1.8196,0.2945,0.1263,0.9276,0.2687,0.5368,0.0,1.8594,0.1829,0.3525,0.3525,0.3525,0.4384,0.8403,0.0,0.3262,0.0,1.6049,0.2326,5.6364,0.1848,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,840,37,21,5,8,96,56,26,39,0,11,0,11,69,55,0,11,5.3,3.0,0.2,0.4,4.8,2.9,1.3,1.9,0.0,1.5,0.0,1.5,3.4,2.8,0.0,1.5
42,Pennsylvania,PA,42029,Chester County,42029305101,Census Tract 3051.01; Chester County; Pennsylvania,11.734954843412,4615,432,1881,142,1837,126,488,309,20,22,399,175,207,109,348,215,1110,262,859,328,653,223,60,64,40,51,421,724,26,40,391,131,9,19,107,59,0,11,10.6,6.6,0.8,0.9,21.7,9.4,6.0,3.3,7.5,4.9,24.1,6.9,18.6,6.7,14.1,5.6,3.3,3.5,0.9,1.2,9.1,15.7,1.4,2.1,20.8,7.0,0.5,1.0,5.8,3.2,0.0,0.2,0.2779,0.0414,0.4659,0.4241,0.7756,1.9849,0.346,0.7905,0.3838,0.4969,0.3665,0.6062,2.6439,0.6285,0.3267,0.3267,0.3267,0.3684,0.9777,0.4318,0.4576,0.0,2.2355,0.5044,7.191,0.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2296,290,100,38,43,288,239,38,46,0,11,0,11,57,68,0,11,15.8,5.4,0.8,0.9,6.2,5.4,0.8,1.0,0.0,0.6,0.0,0.6,1.2,1.5,0.0,0.6
42,Pennsylvania,PA,42029,Chester County,42029305102,Census Tract 3051.02; Chester County; Pennsylvania,9.8638443195,4315,435,1607,174,1573,178,355,171,46,37,232,91,410,152,454,341,686,177,990,224,567,152,40,41,0,44,416,652,0,15,247,100,21,32,87,49,10,3,8.2,3.9,1.9,1.5,14.7,5.5,13.5,4.7,10.5,7.7,15.9,3.9,22.9,4.4,13.1,3.4,2.6,2.6,0.0,1.1,9.6,15.1,0.0,0.9,15.4,6.1,1.3,2.0,5.5,3.1,0.2,0.1,0.1974,0.1363,0.1597,0.8224,0.8863,2.2021,0.4151,0.3282,0.7082,0.4241,0.2835,0.0,1.744,0.1435,0.3472,0.3472,0.3472,0.0,0.9347,0.6282,0.4359,0.402,2.4008,0.5829,6.6941,0.3551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1618,193,82,210,160,167,155,0,11,0,11,0,11,39,39,0,11,12.3,5.1,4.9,3.7,3.9,3.6,0.0,0.7,0.0,0.7,0.0,0.7,0.9,0.9,0.0,0.7
42,Pennsylvania,PA,42029,Chester County,42029305300,Census Tract 3053; Chester County; Pennsylvania,5.936363423934,7910,21,3121,323,2737,290,658,375,184,120,499,178,289,178,296,157,1221,267,1480,495,1170,346,27,47,105,115,2693,508,0,22,70,94,13,31,57,48,69,10,8.3,4.7,3.7,2.4,18.2,6.2,5.2,3.3,3.7,2.0,15.4,3.4,18.7,6.3,14.8,4.4,1.0,1.7,1.4,1.5,34.0,6.4,0.0,0.7,2.2,3.0,0.5,1.1,2.1,1.7,0.9,0.1,0.2012,0.3787,0.3194,0.3625,0.4194,1.6812,0.2495,0.3038,0.3909,0.5492,0.1079,0.6929,2.0447,0.2626,0.7512,0.7512,0.7512,0.0,0.6701,0.4318,0.1665,0.6636,1.932,0.3568,6.4091,0.3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4437,263,132,1406,344,395,315,125,100,1,3,0,16,766,385,0,16,9.6,4.6,17.8,4.3,5.0,4.0,1.6,1.3,0.0,0.1,0.0,0.4,9.7,4.9,0.0,0.4
42,Pennsylvania,PA,42029,Chester County,42029305400,Census Tract 3054; Chester County; Pennsylvania,0.509319117362,4227,527,1632,195,1560,194,1516,564,83,62,740,197,260,117,310,162,307,111,1325,307,614,170,289,127,20,51,2889,595,429,134,0,11,35,49,63,32,10,3,36.4,12.8,3.9,2.9,47.4,11.2,10.0,4.0,7.3,3.9,7.3,2.5,31.3,5.0,14.5,4.0,18.5,7.8,0.5,1.3,68.3,11.2,26.3,7.6,0.0,1.8,2.2,3.1,4.0,2.0,0.2,0.1,0.8608,0.4066,0.9485,0.6946,0.7656,3.6761,0.8432,0.0437,0.9604,0.5289,0.9538,0.4779,2.9647,0.7829,0.8975,0.8975,0.8975,0.9094,0.0,0.7565,0.3262,0.402,2.3941,0.5806,9.9324,0.8376,0,0,1,0,0,1,0,1,0,1,0,2,0,0,1,0,0,0,0,1,4,1234,18,21,1760,473,926,423,51,61,0,11,0,11,152,140,0,11,1.2,1.3,41.6,9.2,21.9,9.6,1.2,1.5,0.0,0.7,0.0,0.7,3.6,3.2,0.0,0.7
42,Pennsylvania,PA,42029,Chester County,42029305500,Census Tract 3055; Chester County; Pennsylvania,0.6900279808299999,3911,648,1481,205,1254,203,1379,626,205,154,460,204,536,189,339,256,326,154,1213,373,772,274,184,107,456,215,3095,807,155,70,0,11,0,15,252,96,98,8,35.3,14.9,10.3,7.7,36.7,15.1,22.1,7.4,8.7,7.0,8.3,3.9,31.0,6.7,19.7,7.0,14.7,8.2,12.4,5.4,79.1,15.9,10.5,4.5,0.0,2.0,0.0,1.2,20.1,7.1,2.5,0.5,0.8519,0.8778,0.85,0.9513,0.8302,4.3612,0.9565,0.0618,0.9572,0.832,0.9147,0.9657,3.7314,0.9685,0.9235,0.9235,0.9235,0.7213,0.0,0.0,0.8344,0.7873,2.343,0.5585,11.3591,0.9488,0,0,0,1,0,1,0,1,0,1,1,3,1,1,0,0,0,0,0,0,5,1505,266,108,1733,567,1116,310,0,11,0,11,0,11,246,177,0,11,21.2,9.2,44.3,12.8,28.5,8.8,0.0,0.8,0.0,0.8,0.0,0.8,6.3,4.3,0.0,0.8
42,Pennsylvania,PA,42029,Chester County,42029305600,Census Tract 3056; Chester County; Pennsylvania,0.296655294068,2725,509,1071,178,990,198,1146,460,189,130,496,187,361,196,471,353,443,226,811,249,629,263,145,102,133,141,2379,543,101,106,0,11,19,33,248,125,4,2,42.1,14.9,13.1,8.9,50.1,16.0,22.1,10.2,17.3,12.5,16.3,7.3,29.8,7.7,23.1,8.4,14.6,9.9,5.3,5.5,87.3,11.5,9.5,9.8,0.0,2.8,1.9,3.3,25.1,12.2,0.1,0.1,0.908,0.9363,0.9656,0.9513,0.97,4.7312,0.9924,0.3539,0.9437,0.9216,0.9126,0.903,4.0348,0.9924,0.9426,0.9426,0.9426,0.6989,0.0,0.7271,0.8829,0.3021,2.611,0.6759,12.3196,0.9862,1,1,1,1,1,5,0,1,1,1,1,4,1,1,0,0,0,0,0,0,10,1034,162,97,1492,452,706,384,1,2,0,11,0,11,166,203,14,29,16.4,9.5,54.8,15.4,25.9,12.5,0.0,0.1,0.0,1.1,0.0,1.1,6.1,7.1,0.5,1.0
